Venta_ID;Tipo de Producto;Categoria;Precio;Cantidad;Edad del Cliente;Género;Descuento;Método de Pago;Región;Fecha de Venta
7653;Headphones;Accessories;58661;1;34;Female;7;Debit Card;South America;20/7/23
7654;Headphones;Accessories;21653;8;51;Female;27;Bank Transfer;Africa;4/1/23
7655;Smartphone;Electronics;23647;3;27;Female;18;Bank Transfer;South America;13/7/24
7656;Headphones;Accessories;88587;9;34;Male;22;Bank Transfer;South America;19/5/23
7657;Smartwatch;Electronics;13901;7;39;Female;15;PayPal;Africa;24/8/24
7658;Smartphone;Electronics;8988;10;54;Male;19;Debit Card;Europe;9/10/24
7659;Tablet;Electronics;141548;8;32;Male;9;Debit Card;Asia;20/3/23
7660;Headphones;Accessories;104116;4;29;Male;1;PayPal;Europe;21/11/23
7661;Laptop;Electronics;28346;6;31;Female;24;Bank Transfer;North America;26/3/23
7662;Tablet;Electronics;2998;7;28;Female;28;Bank Transfer;Africa;6/12/24
7663;Smartwatch;Electronics;33065;2;64;Male;3;Credit Card;Asia;18/3/23
7664;Headphones;Accessories;86737;7;29;Male;24;PayPal;Asia;27/7/24
7665;Tablet;Electronics;62384;6;59;Male;23;PayPal;North America;19/8/23
7666;Laptop;Electronics;11343;7;32;Female;12;Debit Card;Europe;9/1/23
7667;Tablet;Electronics;25663;3;22;Female;12;PayPal;Asia;6/1/23
7668;Tablet;Electronics;27213;7;31;Male;8;PayPal;Africa;14/3/23
7669;Laptop;Electronics;12044;4;28;Female;26;Debit Card;Europe;28/11/24
7670;Smartwatch;Electronics;91692;8;27;Male;29;Credit Card;South America;5/7/24
7671;Smartphone;Electronics;11582;5;61;Male;6;Bank Transfer;South America;3/2/23
7672;Smartphone;Electronics;84677;8;59;Female;22;Debit Card;North America;6/2/25
7673;Headphones;Accessories;134981;10;54;Female;24;Credit Card;Africa;7/10/23
7674;Tablet;Electronics;57686;9;20;Male;26;Debit Card;Asia;7/5/23
7675;Tablet;Electronics;24182;1;34;Male;15;Credit Card;South America;28/2/23
7676;Tablet;Electronics;5266;2;19;Female;16;Debit Card;Asia;28/5/23
7677;Headphones;Accessories;111339;6;61;Male;21;Credit Card;North America;8/6/23
7678;Smartphone;Electronics;119712;9;32;Female;8;Bank Transfer;South America;12/12/23
7679;Tablet;Electronics;46276;9;18;Male;25;Bank Transfer;Asia;24/9/23
7680;Headphones;Accessories;70091;8;48;Female;21;PayPal;Europe;8/1/23
7681;Headphones;Accessories;35986;6;36;Female;28;PayPal;South America;20/2/23
7682;Laptop;Electronics;123922;9;62;Female;9;Bank Transfer;South America;10/3/24
7683;Tablet;Electronics;145929;10;50;Male;4;Credit Card;Africa;30/9/23
7684;Tablet;Electronics;30906;8;46;Female;27;Debit Card;Africa;1/11/24
7685;Tablet;Electronics;46021;5;25;Male;26;PayPal;Asia;25/5/24
7686;Headphones;Accessories;20368;9;49;Female;3;PayPal;Asia;25/3/23
7687;Laptop;Electronics;43663;3;31;Female;24;Bank Transfer;Europe;2/4/23
7688;Tablet;Electronics;8627;8;24;Female;3;Bank Transfer;Europe;16/10/24
7689;Laptop;Electronics;87167;2;57;Male;3;Credit Card;Africa;21/2/24
7690;Smartphone;Electronics;105407;6;26;Female;8;PayPal;Africa;7/11/24
7691;Headphones;Accessories;71266;3;55;Female;7;Debit Card;Europe;28/12/23
7692;Laptop;Electronics;4410;4;21;Male;27;Credit Card;Asia;20/5/24
7693;Tablet;Electronics;123338;1;54;Female;1;Bank Transfer;Europe;17/4/24
7694;Laptop;Electronics;33729;2;21;Female;19;Bank Transfer;Asia;9/7/23
7695;Smartphone;Electronics;16083;7;30;Male;9;Debit Card;Asia;25/10/24
7696;Smartwatch;Electronics;141256;5;59;Female;22;Credit Card;North America;14/9/23
7697;Laptop;Electronics;19102;2;51;Male;2;PayPal;North America;10/3/23
7698;Smartwatch;Electronics;124172;10;33;Female;8;Bank Transfer;Asia;18/4/24
7699;Tablet;Electronics;21635;2;38;Female;26;Debit Card;Europe;25/2/24
7700;Smartwatch;Electronics;128661;4;28;Male;25;Credit Card;Asia;7/2/24
7701;Smartphone;Electronics;118266;3;37;Female;26;Debit Card;South America;22/5/24
7702;Headphones;Accessories;99023;2;47;Male;24;Bank Transfer;North America;15/10/24
7703;Smartwatch;Electronics;107012;9;57;Female;23;Debit Card;Asia;2/11/24
7704;Tablet;Electronics;82871;7;37;Female;15;Bank Transfer;Africa;22/6/24
7705;Headphones;Accessories;67329;8;63;Female;26;PayPal;South America;10/4/23
7706;Laptop;Electronics;65786;5;50;Male;9;Bank Transfer;South America;1/2/25
7707;Tablet;Electronics;29509;3;49;Female;5;PayPal;North America;25/9/23
7708;Tablet;Electronics;123365;2;36;Female;17;Bank Transfer;South America;18/12/24
7709;Headphones;Accessories;26844;3;49;Female;15;Credit Card;North America;28/3/23
7710;Headphones;Accessories;30863;10;18;Female;2;PayPal;North America;24/11/24
7711;Tablet;Electronics;76047;9;23;Female;12;Bank Transfer;Asia;6/12/23
7712;Smartwatch;Electronics;112062;3;46;Female;12;Bank Transfer;Europe;14/5/23
7713;Smartwatch;Electronics;18108;7;42;Male;15;PayPal;South America;16/9/23
7714;Headphones;Accessories;58297;7;62;Female;11;Bank Transfer;North America;3/8/23
7715;Headphones;Accessories;141395;5;29;Male;23;Debit Card;Asia;27/7/24
7716;Smartphone;Electronics;70758;1;27;Male;25;Bank Transfer;Africa;2/5/23
7717;Smartwatch;Electronics;41149;9;50;Female;1;PayPal;Europe;21/11/23
7718;Smartwatch;Electronics;136104;3;45;Female;18;Credit Card;Africa;17/6/23
7719;Tablet;Electronics;35756;7;60;Female;12;Bank Transfer;South America;21/10/23
7720;Smartwatch;Electronics;9716;6;45;Male;13;Debit Card;Africa;25/3/23
7721;Tablet;Electronics;3897;3;18;Female;5;Bank Transfer;North America;23/12/24
7722;Smartwatch;Electronics;64536;4;44;Female;9;Bank Transfer;Europe;24/8/23
7723;Laptop;Electronics;123059;5;39;Male;4;PayPal;North America;2/1/25
7724;Headphones;Accessories;81951;2;33;Male;1;PayPal;Asia;17/1/25
7725;Tablet;Electronics;107179;4;46;Female;19;PayPal;Europe;2/10/24
7726;Smartphone;Electronics;122816;1;26;Female;3;PayPal;Asia;23/2/24
7727;Headphones;Accessories;59043;3;28;Female;26;PayPal;South America;21/3/23
7728;Headphones;Accessories;12276;5;50;Female;2;PayPal;South America;13/3/24
7729;Headphones;Accessories;138902;1;37;Male;11;Bank Transfer;South America;22/11/23
7730;Smartphone;Electronics;116383;4;44;Female;2;Debit Card;Europe;10/12/24
7731;Smartphone;Electronics;81867;1;23;Male;28;Debit Card;North America;14/4/24
7732;Tablet;Electronics;92377;10;53;Female;19;PayPal;North America;26/7/24
7733;Tablet;Electronics;76073;1;61;Female;24;Debit Card;South America;31/3/23
7734;Smartwatch;Electronics;31155;1;21;Female;9;Debit Card;Asia;3/1/23
7735;Smartwatch;Electronics;103354;5;65;Male;8;Bank Transfer;Europe;26/11/23
7736;Headphones;Accessories;33303;3;35;Female;26;PayPal;Asia;22/7/23
7737;Smartphone;Electronics;57962;5;45;Male;1;Bank Transfer;South America;28/10/24
7738;Smartwatch;Electronics;33912;9;39;Female;2;Credit Card;Africa;3/2/23
7739;Smartphone;Electronics;12681;2;46;Male;14;Bank Transfer;Africa;11/6/24
7740;Laptop;Electronics;110292;9;51;Female;1;Debit Card;Africa;3/8/23
7741;Smartwatch;Electronics;38919;7;20;Female;28;PayPal;Asia;2/6/24
7742;Laptop;Electronics;14454;8;25;Female;13;Debit Card;Europe;27/3/23
7743;Tablet;Electronics;9496;2;32;Male;12;PayPal;Asia;15/8/24
7744;Tablet;Electronics;18809;7;48;Male;16;Bank Transfer;Asia;26/4/23
7745;Laptop;Electronics;35827;2;55;Male;3;PayPal;South America;23/4/23
7746;Laptop;Electronics;29774;6;47;Female;2;Debit Card;Africa;29/5/24
7747;Smartwatch;Electronics;28733;3;45;Female;1;Credit Card;South America;16/1/24
7748;Headphones;Accessories;1642;10;45;Male;16;Bank Transfer;Asia;23/8/23
7749;Smartphone;Electronics;51839;6;54;Female;8;Debit Card;Asia;12/2/23
7750;Headphones;Accessories;14489;8;37;Female;15;PayPal;North America;27/1/24
7751;Smartwatch;Electronics;8359;9;65;Female;5;Debit Card;Asia;6/6/24
7752;Laptop;Electronics;128377;5;48;Male;17;Debit Card;Africa;8/10/24
7753;Headphones;Accessories;37861;9;29;Male;17;Debit Card;Europe;6/5/23
7754;Headphones;Accessories;29428;3;18;Male;3;Credit Card;North America;2/11/23
7755;Tablet;Electronics;130461;3;54;Male;18;Debit Card;South America;5/3/24
7756;Tablet;Electronics;108747;2;44;Male;2;Credit Card;Europe;30/5/23
7757;Laptop;Electronics;131201;9;51;Female;11;Bank Transfer;North America;11/12/24
7758;Smartphone;Electronics;115343;6;18;Female;26;Credit Card;North America;21/7/24
7759;Smartwatch;Electronics;5697;7;40;Female;14;Bank Transfer;Asia;24/7/23
7760;Headphones;Accessories;92947;1;33;Male;2;Credit Card;Asia;25/10/23
7761;Smartwatch;Electronics;27631;3;35;Male;18;Debit Card;Europe;3/1/24
7762;Headphones;Accessories;72449;5;30;Male;9;Bank Transfer;North America;6/10/23
7763;Smartwatch;Electronics;7912;5;33;Female;16;PayPal;South America;28/4/24
7764;Smartphone;Electronics;45634;5;58;Male;9;Bank Transfer;Africa;14/11/23
7765;Headphones;Accessories;86782;7;53;Male;21;PayPal;Asia;3/3/23
7766;Smartwatch;Electronics;42009;3;60;Male;12;Bank Transfer;South America;14/1/25
7767;Smartphone;Electronics;102018;9;53;Male;13;PayPal;South America;9/8/23
7768;Tablet;Electronics;37689;2;47;Female;3;Bank Transfer;South America;22/7/24
7769;Headphones;Accessories;91652;6;62;Male;15;Debit Card;Asia;5/12/24
7770;Smartphone;Electronics;25238;4;51;Female;24;Debit Card;South America;15/2/23
7771;Headphones;Accessories;35798;6;44;Male;22;PayPal;South America;13/1/24
7772;Laptop;Electronics;56569;5;45;Female;13;Debit Card;North America;24/9/23
7773;Smartwatch;Electronics;76915;6;59;Male;2;Credit Card;Europe;18/2/24
7774;Tablet;Electronics;67049;5;46;Male;3;Debit Card;North America;27/1/23
7775;Smartwatch;Electronics;94306;2;37;Male;1;Credit Card;Europe;12/9/24
7776;Headphones;Accessories;131171;8;43;Female;3;Debit Card;Europe;9/6/23
7777;Headphones;Accessories;45626;1;62;Male;26;PayPal;Asia;31/7/24
7778;Smartphone;Electronics;14423;3;51;Female;24;Debit Card;Africa;5/1/23
7779;Headphones;Accessories;25729;9;23;Female;14;Bank Transfer;Europe;25/3/24
7780;Tablet;Electronics;49372;10;39;Male;27;PayPal;Europe;1/2/24
7781;Smartphone;Electronics;124401;5;42;Male;6;Bank Transfer;North America;15/2/23
7782;Headphones;Accessories;137641;6;63;Male;5;Debit Card;Europe;3/6/24
7783;Laptop;Electronics;6304;3;57;Female;19;Bank Transfer;South America;29/1/23
7784;Smartwatch;Electronics;29017;6;64;Male;3;Debit Card;South America;6/8/24
7785;Smartphone;Electronics;9112;9;34;Female;12;Debit Card;Asia;6/4/23
7786;Smartphone;Electronics;105081;2;31;Male;12;Debit Card;Africa;8/4/24
7787;Headphones;Accessories;36781;6;25;Male;13;Bank Transfer;South America;12/11/24
7788;Headphones;Accessories;8049;2;23;Female;9;Debit Card;Asia;22/6/24
7789;Headphones;Accessories;68184;10;35;Female;3;Debit Card;Asia;24/5/24
7790;Smartwatch;Electronics;142533;3;54;Female;1;Debit Card;Asia;18/4/24
7791;Tablet;Electronics;56142;8;38;Male;19;PayPal;Europe;13/5/24
7792;Tablet;Electronics;56034;9;50;Female;22;Credit Card;Africa;2/6/24
7793;Smartwatch;Electronics;120556;5;37;Male;23;Bank Transfer;North America;1/1/23
7794;Smartphone;Electronics;67322;7;24;Male;2;Bank Transfer;Europe;16/11/23
7795;Headphones;Accessories;27585;6;61;Female;7;PayPal;Africa;10/12/24
7796;Smartphone;Electronics;9683;2;25;Female;5;PayPal;North America;10/12/24
7797;Laptop;Electronics;100564;1;41;Male;17;Debit Card;Europe;3/11/23
7798;Headphones;Accessories;98309;3;33;Male;9;Bank Transfer;Africa;5/6/23
7799;Smartphone;Electronics;113568;10;48;Male;8;Debit Card;Europe;2/11/24
7800;Tablet;Electronics;73745;6;42;Male;1;Debit Card;North America;1/7/23
7801;Tablet;Electronics;123774;5;35;Male;19;Bank Transfer;Africa;2/2/25
7802;Headphones;Accessories;62448;2;62;Female;23;Bank Transfer;Africa;6/8/24
7803;Smartphone;Electronics;14719;8;58;Male;7;Credit Card;North America;8/6/24
7804;Tablet;Electronics;114408;9;38;Male;24;Credit Card;North America;26/8/24
7805;Headphones;Accessories;3862;1;31;Male;2;Bank Transfer;Africa;3/4/24
7806;Smartwatch;Electronics;82837;1;33;Male;2;PayPal;Africa;13/4/24
7807;Smartwatch;Electronics;9719;3;42;Female;5;Credit Card;North America;3/4/23
7808;Laptop;Electronics;126781;7;51;Male;15;Credit Card;North America;27/9/24
7809;Smartwatch;Electronics;40877;5;54;Male;14;Bank Transfer;Africa;13/9/24
7810;Laptop;Electronics;45987;5;28;Female;17;PayPal;Asia;25/6/24
7811;Tablet;Electronics;144042;1;48;Male;5;Bank Transfer;South America;12/12/23
7812;Smartwatch;Electronics;112312;6;36;Male;23;Bank Transfer;North America;14/6/23
7813;Headphones;Accessories;7406;5;43;Female;8;PayPal;South America;29/1/25
7814;Smartwatch;Electronics;7284;2;27;Female;4;PayPal;Asia;8/1/23
7815;Tablet;Electronics;81766;7;57;Male;11;Bank Transfer;Europe;23/4/23
7816;Smartwatch;Electronics;39721;9;24;Female;3;PayPal;South America;7/5/24
7817;Smartwatch;Electronics;109169;4;46;Male;0;Debit Card;Asia;16/6/24
7818;Tablet;Electronics;35844;6;28;Male;14;PayPal;Africa;5/8/24
7819;Tablet;Electronics;123058;4;26;Female;5;PayPal;Africa;9/4/23
7820;Smartphone;Electronics;77405;6;18;Female;19;Debit Card;North America;20/1/25
7821;Smartphone;Electronics;14795;1;65;Male;26;Bank Transfer;South America;2/7/23
7822;Headphones;Accessories;28697;10;27;Male;1;Debit Card;North America;8/7/23
7823;Headphones;Accessories;89834;2;32;Female;4;Credit Card;Europe;10/8/24
7824;Smartwatch;Electronics;69716;1;28;Male;16;Credit Card;Europe;5/5/23
7825;Headphones;Accessories;89994;2;28;Female;18;Credit Card;North America;12/10/24
7826;Smartwatch;Electronics;76434;3;28;Female;27;Bank Transfer;North America;27/11/23
7827;Tablet;Electronics;130255;9;32;Male;15;Bank Transfer;South America;15/10/23
7828;Tablet;Electronics;123794;5;63;Male;8;Debit Card;South America;27/7/24
7829;Laptop;Electronics;79015;10;23;Female;6;Credit Card;Africa;18/12/24
7830;Headphones;Accessories;65336;3;44;Male;21;Credit Card;South America;14/12/23
7831;Headphones;Accessories;4159;6;57;Female;27;Bank Transfer;North America;21/7/24
7832;Laptop;Electronics;48425;2;40;Male;26;Credit Card;Africa;25/5/24
7833;Laptop;Electronics;122015;9;59;Female;26;Credit Card;North America;31/5/24
7834;Smartwatch;Electronics;79791;9;59;Male;16;Debit Card;Africa;26/11/23
7835;Laptop;Electronics;25658;8;48;Female;14;Bank Transfer;North America;31/10/24
7836;Smartwatch;Electronics;111908;5;27;Female;26;Credit Card;North America;22/11/24
7837;Tablet;Electronics;83354;1;54;Male;9;Bank Transfer;South America;15/5/23
7838;Laptop;Electronics;61715;6;20;Female;12;PayPal;Asia;30/11/23
7839;Tablet;Electronics;21847;10;50;Female;14;Debit Card;Asia;18/12/24
7840;Tablet;Electronics;5120;2;52;Female;21;Bank Transfer;Asia;28/1/24
7841;Smartwatch;Electronics;23038;1;46;Female;23;Debit Card;North America;15/5/24
7842;Tablet;Electronics;121315;5;57;Female;6;Bank Transfer;Asia;15/3/23
7843;Headphones;Accessories;92232;10;63;Female;19;Bank Transfer;North America;14/2/24
7844;Smartwatch;Electronics;46734;4;58;Female;14;PayPal;South America;20/10/23
7845;Smartwatch;Electronics;122094;10;50;Female;18;Credit Card;Europe;23/11/23
7846;Laptop;Electronics;26364;6;37;Female;5;Debit Card;Europe;26/7/23
7847;Smartphone;Electronics;79727;8;32;Male;21;PayPal;Asia;4/11/24
7848;Headphones;Accessories;90301;5;49;Male;28;Debit Card;Asia;20/12/23
7849;Smartwatch;Electronics;9572;4;54;Male;14;PayPal;Africa;14/3/24
7850;Headphones;Accessories;57247;10;53;Female;17;Bank Transfer;North America;7/5/24
7851;Smartwatch;Electronics;55862;2;51;Female;1;Credit Card;Europe;25/7/23
7852;Laptop;Electronics;66898;9;59;Male;15;PayPal;Asia;26/3/24
7853;Tablet;Electronics;2544;8;28;Female;26;Credit Card;Asia;23/6/23
7854;Laptop;Electronics;77607;3;43;Male;2;Bank Transfer;Africa;28/10/23
7855;Smartphone;Electronics;61702;7;20;Female;19;Bank Transfer;Asia;10/8/23
7856;Laptop;Electronics;34761;5;62;Female;6;Debit Card;Africa;20/10/23
7857;Tablet;Electronics;73494;8;32;Male;16;Debit Card;South America;22/5/24
7858;Smartphone;Electronics;110611;4;40;Male;22;Bank Transfer;Asia;19/1/24
7859;Laptop;Electronics;28104;1;18;Female;16;PayPal;Africa;25/9/23
7860;Smartwatch;Electronics;125235;6;56;Male;17;Bank Transfer;Asia;13/12/24
7861;Smartwatch;Electronics;144825;1;54;Female;22;Bank Transfer;Europe;1/8/23
7862;Laptop;Electronics;78088;9;47;Male;25;Bank Transfer;Africa;30/1/25
7863;Smartwatch;Electronics;113637;10;40;Female;26;Bank Transfer;Africa;12/11/24
7864;Smartwatch;Electronics;77299;1;30;Male;24;Bank Transfer;Asia;18/7/24
7865;Smartwatch;Electronics;37357;2;56;Male;6;Debit Card;North America;23/10/23
7866;Tablet;Electronics;116601;8;51;Female;2;Bank Transfer;South America;28/8/23
7867;Smartwatch;Electronics;42748;2;61;Male;12;Debit Card;South America;10/10/23
7868;Tablet;Electronics;120315;5;41;Male;5;Bank Transfer;South America;13/11/23
7869;Headphones;Accessories;117369;4;30;Male;0;Debit Card;Asia;26/6/23
7870;Smartwatch;Electronics;22826;5;64;Male;25;Debit Card;Asia;14/12/24
7871;Smartwatch;Electronics;122992;4;28;Female;18;Credit Card;South America;20/4/24
7872;Headphones;Accessories;68715;2;38;Female;24;Bank Transfer;South America;28/4/24
7873;Headphones;Accessories;42521;6;46;Female;23;Bank Transfer;Europe;26/1/24
7874;Smartwatch;Electronics;74703;7;21;Male;2;Debit Card;North America;27/3/24
7875;Laptop;Electronics;39326;1;55;Female;3;Debit Card;South America;4/7/24
7876;Laptop;Electronics;83019;4;58;Female;11;Credit Card;Africa;29/10/23
7877;Laptop;Electronics;103904;1;55;Male;3;PayPal;South America;23/1/25
7878;Tablet;Electronics;682;10;29;Male;21;PayPal;North America;17/3/24
7879;Smartphone;Electronics;85017;9;36;Female;28;PayPal;Europe;9/1/25
7880;Smartwatch;Electronics;70484;9;24;Female;25;Debit Card;South America;18/1/25
7881;Tablet;Electronics;31825;7;33;Female;1;Credit Card;South America;31/10/23
7882;Tablet;Electronics;138873;6;57;Female;1;PayPal;South America;22/3/23
7883;Smartwatch;Electronics;130159;2;55;Female;17;Credit Card;North America;16/10/24
7884;Smartwatch;Electronics;73703;6;28;Female;11;Bank Transfer;Asia;10/7/23
7885;Smartphone;Electronics;54312;1;51;Male;6;PayPal;Europe;22/10/24
7886;Smartphone;Electronics;148359;5;19;Male;29;Credit Card;Europe;12/12/23
7887;Tablet;Electronics;32479;8;45;Female;1;Bank Transfer;Asia;14/10/24
7888;Headphones;Accessories;120338;1;54;Male;25;Bank Transfer;Africa;9/5/24
7889;Smartwatch;Electronics;11864;3;52;Male;2;Bank Transfer;North America;25/7/24
7890;Laptop;Electronics;903;10;51;Female;7;Bank Transfer;Europe;8/2/23
7891;Headphones;Accessories;134217;7;26;Female;5;PayPal;North America;4/4/23
7892;Headphones;Accessories;75751;3;24;Female;29;Debit Card;Africa;26/11/23
7893;Tablet;Electronics;5134;7;60;Male;3;Credit Card;Europe;18/10/24
7894;Laptop;Electronics;10079;2;43;Male;12;Debit Card;North America;23/9/23
7895;Headphones;Accessories;7932;2;49;Male;13;Bank Transfer;North America;18/6/24
7896;Tablet;Electronics;83884;2;57;Male;16;Credit Card;Europe;7/2/23
7897;Headphones;Accessories;99762;5;42;Male;13;Debit Card;Europe;26/2/24
7898;Smartwatch;Electronics;12689;1;23;Male;9;Credit Card;North America;14/1/25
7899;Smartwatch;Electronics;100917;3;29;Male;9;Bank Transfer;Asia;18/8/24
7900;Smartphone;Electronics;27677;7;34;Male;21;Bank Transfer;South America;18/3/24
7901;Smartphone;Electronics;27545;8;57;Female;1;Credit Card;South America;7/7/24
7902;Laptop;Electronics;77943;5;28;Male;26;Bank Transfer;Asia;18/7/23
7903;Tablet;Electronics;98531;8;42;Male;27;Debit Card;Europe;7/12/23
7904;Headphones;Accessories;88111;10;41;Female;19;Debit Card;North America;4/7/24
7905;Headphones;Accessories;20485;10;24;Male;27;Debit Card;Europe;1/6/24
7906;Tablet;Electronics;130994;8;35;Female;3;Credit Card;Asia;25/5/23
7907;Laptop;Electronics;15561;1;32;Male;11;Bank Transfer;South America;28/1/25
7908;Headphones;Accessories;65696;4;45;Female;2;Debit Card;South America;20/2/24
7909;Tablet;Electronics;139003;2;49;Female;8;Bank Transfer;South America;19/7/23
